NFS1	GO:0031071;GO:0030170;GO:0042803;GO:0065003;GO:0006777;GO:0005654;GO:0044281;GO:0005634;GO:0005515;GO:0000096;GO:0044571;GO:0005759;GO:0018283;GO:0046872;GO:0005739;GO:0005829;GO:0051536;GO:0032324
CACNG2	GO:0032281;GO:0036477;GO:0005262;GO:0005891;GO:0099590;GO:0005245;GO:0043005;GO:0005886;GO:0061337;GO:0007528;GO:0005515;GO:0098970;GO:0098943;GO:0070588;GO:2000311;GO:0030054;GO:0060081;GO:0051968;GO:0051899;GO:0019226;GO:0016247;GO:0030666;GO:0098839
LIPG	GO:0008283;GO:0034375;GO:0009395;GO:0005794;GO:0007584;GO:0008201;GO:0008970;GO:0004465;GO:0005576;GO:0042632;GO:0055091;GO:0004620;GO:0009986;GO:0005615;GO:0005769;GO:0043691;GO:0006629;GO:0050746;GO:0032376;GO:0010983
GAD2	GO:0042734;GO:0060077;GO:0030170;GO:0061202;GO:0004351;GO:0007268;GO:0000139;GO:0006540;GO:0042136;GO:0005886;GO:0007269;GO:0005515;GO:0048471;GO:0046982;GO:0042493;GO:0005829;GO:0030054;GO:0016595;GO:0030672;GO:0030424;GO:0031225
PDLIM3	GO:0030018;GO:0005515;GO:0046872
CPNE1	GO:1903265;GO:0043122;GO:0045666;GO:1901223;GO:0005215;GO:0005654;GO:0001786;GO:0043392;GO:0016192;GO:0070062;GO:0071277;GO:0005509;GO:0005829;GO:0035577;GO:0042803;GO:0006351;GO:0004175;GO:0006355;GO:0043312;GO:0005886;GO:0005544;GO:0051059;GO:0005634;GO:0010629;GO:0031965;GO:0005515;GO:0005737;GO:1990138;GO:0006508;GO:0006629;GO:0016020;GO:0046474;GO:0051897
CIB1	GO:1990090;GO:0005794;GO:0043025;GO:0008427;GO:0090050;GO:0051092;GO:0030426;GO:0030425;GO:0030307;GO:0010977;GO:0005509;GO:0042383;GO:0006915;GO:0030220;GO:0070886;GO:0030027;GO:0007026;GO:0045653;GO:1900026;GO:0006974;GO:0044325;GO:0005886;GO:0005634;GO:0005515;GO:0001954;GO:0043085;GO:0071363;GO:0031982;GO:0032433;GO:0017016;GO:0016324;GO:0030335;GO:0051898;GO:0030291;GO:0090314;GO:0008285;GO:0008284;GO:0007113;GO:0097191;GO:0007155;GO:0043005;GO:0005654;GO:0006302;GO:0051301;GO:0051302;GO:0002931;GO:0070062;GO:0001525;GO:0043495;GO:2000256;GO:0032587;GO:0033630;GO:0071356;GO:0007286;GO:1903078;GO:0005783;GO:0038163;GO:0042127;GO:0005813;GO:0048471;GO:0005737;GO:0001933;GO:0043066;GO:0001934;GO:0016020;GO:0070374;GO:0031122;GO:0071901;GO:0071902;GO:0071944
APOBEC4	GO:0008270;GO:0016814;GO:0006397
TEKT4	GO:0005634;GO:0005515;GO:0030317;GO:0060271;GO:0005737;GO:0060294;GO:0036126;GO:0005874
FOXB1	GO:0061377;GO:0061030;GO:0061374;GO:0022029;GO:0007595;GO:0008542;GO:0009653;GO:0043565;GO:0021855;GO:0061379;GO:0021794;GO:0007412;GO:0021510;GO:0043524;GO:0030901;GO:0061381;GO:0006351;GO:0021767;GO:0000981;GO:0006357;GO:0005634;GO:0001655;GO:0005515;GO:0001756;GO:0030154;GO:0033504
DNAJA4	GO:0005524;GO:0031072;GO:0009408;GO:0005515;GO:0046872;GO:0016020;GO:0051087;GO:0005829;GO:0051082;GO:0042026;GO:0090084
CANT1	GO:0042803;GO:0007165;GO:0035580;GO:0004382;GO:0032580;GO:0043123;GO:1904724;GO:0043312;GO:0005576;GO:0004871;GO:0005886;GO:1904813;GO:0005789;GO:0070062;GO:0043262;GO:0045134;GO:0005509;GO:0016020;GO:0016021;GO:0030166
CLC	GO:0042802;GO:0002667;GO:0005515;GO:0002724;GO:0007275;GO:0070231;GO:0046006;GO:0005829;GO:0030246;GO:0097153
TIRAP	GO:0035662;GO:0035663;GO:2000340;GO:0007250;GO:0043123;GO:0051092;GO:0090073;GO:0005546;GO:0006954;GO:0002755;GO:0032648;GO:0046982;GO:0005829;GO:0032587;GO:0032760;GO:0050830;GO:0005080;GO:0034141;GO:0042802;GO:0070935;GO:0042803;GO:0034145;GO:0090023;GO:0007166;GO:0045410;GO:0005886;GO:0030139;GO:0032738;GO:0032735;GO:0032757;GO:0005515;GO:0005737;GO:0044130;GO:0071223;GO:0045087;GO:0046330;GO:0045088;GO:0070374;GO:0071221;GO:0030099;GO:0030890;GO:0034137;GO:2000343;GO:0032496;GO:0030674;GO:0035665
YJEFN3	GO:0005739;GO:0052856;GO:0052857
ARHGDIG	GO:0005515;GO:0005094;GO:0032880;GO:0051056;GO:0007162;GO:0005096;GO:0005829;GO:0031410;GO:0007266;GO:0005886;GO:0043547
LMBR1	GO:0016021;GO:0042733
TSG101	GO:0007050;GO:0007175;GO:0000813;GO:0015031;GO:0042059;GO:0044877;GO:0075733;GO:0045892;GO:0005829;GO:2000397;GO:0090543;GO:1903774;GO:1903772;GO:0048524;GO:1990182;GO:0005886;GO:0031901;GO:0046790;GO:0030216;GO:0031902;GO:0005515;GO:0031625;GO:0001558;GO:0043162;GO:0030374;GO:0039702;GO:0043405;GO:1903543;GO:0008285;GO:0005770;GO:0046755;GO:0005771;GO:0005730;GO:0051301;GO:0006858;GO:0005769;GO:0005768;GO:0070062;GO:0043130;GO:0016197;GO:0016236;GO:0042803;GO:1903551;GO:1902188;GO:0048306;GO:0008333;GO:0006513;GO:0043657;GO:0003677;GO:0097352;GO:0005815;GO:0003714;GO:0005737;GO:0019058;GO:0010008;GO:0036258
TNFAIP8L1	GO:0005515;GO:0005737;GO:0042981;GO:0032007
EPAS1	GO:0042415;GO:0055072;GO:0016607;GO:0006366;GO:0061418;GO:0043565;GO:0045944;GO:0043687;GO:0001892;GO:0043129;GO:0005654;GO:0005667;GO:0001077;GO:0001666;GO:0001525;GO:0046982;GO:0035019;GO:0005829;GO:0071456;GO:0030324;GO:0035035;GO:0043619;GO:0007165;GO:0048625;GO:0048469;GO:0008134;GO:0007601;GO:0007005;GO:0000981;GO:0006357;GO:0002027;GO:0003677;GO:0005634;GO:0001974;GO:0005515;GO:0030218;GO:0016567
PTGDR2	GO:0007193;GO:0042923;GO:0007186;GO:0007187;GO:0007268;GO:0042277;GO:0043005;GO:0005622;GO:0005886;GO:0045745;GO:0001785;GO:0004930;GO:0005887;GO:0006935;GO:0007218;GO:0006955;GO:0004956;GO:0004958;GO:2000255;GO:0019722
PCNP	GO:0005634;GO:0043161;GO:0005515;GO:0016604;GO:0007049;GO:0016567
PRRX2	GO:0005634;GO:0003700;GO:0007275;GO:0006355;GO:0043565;GO:0000981;GO:0006357
ST14	GO:0060672;GO:0004175;GO:0004252;GO:0008236;GO:0005886;GO:0005887;GO:0030216;GO:0005615;GO:0001843;GO:0031639;GO:0006508;GO:0070268;GO:0016323;GO:0019897
HIST1H2AJ	GO:0003677;GO:0005634;GO:0008150;GO:0000790;GO:0070062;GO:0046982;GO:0006342;GO:0000786;GO:0006325;GO:0003674
HIST1H2BM	GO:0003677;GO:0005634;GO:0070062;GO:0046982;GO:0005829;GO:0000786;GO:0006334;GO:0005654;GO:0016567
SCN10A	GO:0060371;GO:0086016;GO:0005261;GO:0005244;GO:0042475;GO:0044325;GO:0005248;GO:0005886;GO:0007600;GO:0002027;GO:0070062;GO:0034765;GO:0001518;GO:0019233;GO:0035725;GO:0071439;GO:0055117;GO:0086010;GO:0086043;GO:0019228
SLC26A5	GO:0008360;GO:0016328;GO:1902074;GO:1902476;GO:1902358;GO:0005254;GO:0009751;GO:0007605;GO:0005887;GO:0097066;GO:0002931;GO:0030507;GO:0045793;GO:0051262;GO:0010996;GO:0015701;GO:0015106;GO:0034766;GO:0008271;GO:0015301;GO:0042803;GO:0090102;GO:0051453;GO:0042391;GO:0005737;GO:0019531;GO:0019532;GO:0016323;GO:0015755;GO:0035864;GO:0015116;GO:2000147
SLC29A1	GO:0015862;GO:0060079;GO:1901642;GO:0007595;GO:0006139;GO:0005886;GO:0005337;GO:0005887;GO:0098794;GO:0071333;GO:0016020;GO:0015858;GO:0030431;GO:0071456;GO:0016323;GO:0016324
COQ7	GO:0005634;GO:0005515;GO:0046872;GO:0055114;GO:0004497;GO:0006744;GO:0042775;GO:0005743
HIST1H2BL	GO:0003677;GO:0005634;GO:0070062;GO:0046982;GO:0005829;GO:0000786;GO:0006334;GO:0005654;GO:0016567
TM9SF2	GO:0005887;GO:0005768;GO:0070062;GO:0010008
PNMT	GO:0004603;GO:0042418;GO:0005829;GO:0042423;GO:0032259
TSEN15	GO:0003676;GO:0090502;GO:0006388;GO:0006397;GO:0005730;GO:0000213;GO:0005654
FKBP2	GO:0005789;GO:0003755;GO:0005515;GO:0005528;GO:0005737;GO:0061077;GO:0005783;GO:0000413
OR4D6	GO:0004930;GO:0004888;GO:0007186;GO:0050907;GO:0016021;GO:0050911;GO:0004984;GO:0005886
OR52H1	GO:0004930;GO:0007186;GO:0007165;GO:0016021;GO:0050911;GO:0004984;GO:0005886
MED17	GO:0006351;GO:0016592;GO:0001104;GO:0006357
OR52E1	GO:0004930;GO:0007186;GO:0007165;GO:0016021;GO:0050911;GO:0004984;GO:0005886
UBE2Q2	GO:0004842;GO:0005524;GO:0070936;GO:0005829;GO:0016567
SECTM1	GO:0005615;GO:0006955;GO:0070062;GO:0007165;GO:0007498;GO:0016021;GO:0043123;GO:0005794;GO:0010469;GO:0005125;GO:0004871;GO:0005886
PEX16	GO:0016557;GO:0016558;GO:0022615;GO:0008022;GO:0007031;GO:0032581;GO:0005783;GO:0005778;GO:0005789;GO:0005777;GO:0005515;GO:0005779;GO:0006625;GO:0045046;GO:0016020;GO:0106101
HEBP2	GO:0035794;GO:0005515;GO:0010917;GO:0070062;GO:0005737;GO:0005739;GO:0010940;GO:0043312;GO:0005576;GO:0035578
CTRC	GO:0005515;GO:0006508;GO:0004252;GO:0009235;GO:0008233;GO:0005576
B3GALT1	GO:0016758;GO:0008375;GO:0006493;GO:0006486;GO:0008499;GO:0006487;GO:0000139;GO:0006682;GO:0009312;GO:0005794;GO:0005783;GO:0008376;GO:0047275;GO:0016020;GO:0016021;GO:0030259
LYVE1	GO:0007160;GO:0007165;GO:0038023;GO:0009611;GO:0009653;GO:0005540;GO:0005886;GO:0005887;GO:0004888;GO:0005515;GO:0070062;GO:0016020;GO:0030214
UBIAD1	GO:0032194;GO:0016209;GO:0030173;GO:0005783;GO:0009234;GO:0006744;GO:0005789;GO:0005634;GO:0005515;GO:0031966;GO:0004659;GO:0005737;GO:0042371;GO:0016020;GO:0042373;GO:0098869
RIPPLY2	GO:0000122;GO:0036342;GO:0005634;GO:0005515;GO:0007219;GO:0001503;GO:0001756;GO:0009880;GO:0060349;GO:0032525;GO:0007368
MEPCE	GO:0000122;GO:0008173;GO:0001510;GO:0035562;GO:0008171;GO:0003723;GO:1900087;GO:0016073;GO:0040031;GO:0017069;GO:0008757
SCFD1	GO:0017119;GO:0006890;GO:0019905;GO:0000902;GO:0032580;GO:0015031;GO:0006892;GO:1901998;GO:0009636;GO:1902902;GO:0005798;GO:0005886;GO:0048208;GO:0005789;GO:0001666;GO:0005515;GO:0005801;GO:0051223;GO:0060628;GO:0006904;GO:0047485;GO:0005829
STAG1	GO:0007062;GO:0016604;GO:1901673;GO:0006366;GO:0001228;GO:0008278;GO:0003682;GO:0005694;GO:0000775;GO:0045944;GO:0000785;GO:0005654;GO:0051301;GO:0005634;GO:0005515;GO:0097431;GO:0005829;GO:0016363
ZNF365	GO:0021687;GO:0000723;GO:0048714;GO:0060997;GO:0110026;GO:0005515;GO:0005815;GO:0005737;GO:0010977;GO:0046872;GO:0043231;GO:0140059;GO:0010569
BTD	GO:0016810;GO:0047708;GO:0005615;GO:0006768;GO:0007417;GO:0070062;GO:0005759;GO:0005576
ANKRD49	GO:0005634;GO:0005515;GO:0045893;GO:0007283;GO:0030154
MYH3	GO:0006470;GO:0045214;GO:0007018;GO:0000146;GO:0060325;GO:0008017;GO:0042623;GO:0007517;GO:0051015;GO:0005524;GO:0030326;GO:0003777;GO:0005516;GO:0070062;GO:0003009;GO:0005859;GO:0046034;GO:0032982;GO:0005829;GO:0030048;GO:0030017;GO:0017018;GO:0030049
GSN	GO:0016528;GO:1903923;GO:1904813;GO:0006911;GO:0005509;GO:0045010;GO:0015629;GO:0005829;GO:0030864;GO:0051127;GO:0030027;GO:0042989;GO:0060271;GO:0045335;GO:0043312;GO:0005886;GO:0051015;GO:0051016;GO:0005634;GO:0005515;GO:0051014;GO:0003779;GO:0051693;GO:0046597;GO:0048015;GO:0010628;GO:0097017;GO:0034774;GO:0071801;GO:1902174;GO:0014003;GO:0043209;GO:0005576;GO:1903903;GO:0002102;GO:0045471;GO:0070062;GO:0005925;GO:0071276;GO:0072562;GO:0001726;GO:2001269;GO:0014891;GO:0030041;GO:0044267;GO:0045159;GO:0007568;GO:0042246;GO:0097284;GO:1990000;GO:0031648;GO:1903906;GO:0005615;GO:0048471;GO:0005737;GO:0051593;GO:1903909;GO:0030155;GO:0071346;GO:0030478;GO:0090527
FMO3	GO:0005789;GO:0050661;GO:0005515;GO:0050660;GO:0043231;GO:0006805;GO:0016021;GO:0055114;GO:0004497;GO:0031090;GO:0034899;GO:0004499
FMO4	GO:0005789;GO:0050661;GO:0042737;GO:0050660;GO:0016021;GO:0055114;GO:0004497;GO:0031090;GO:0004499
EIF3M	GO:0003743;GO:0005515;GO:0071541;GO:0002183;GO:0005829;GO:0006413;GO:0031369;GO:0005852
MBD6	GO:0016579;GO:0005634;GO:0010369;GO:0003682;GO:0001650;GO:0005654
PHLDA2	GO:0005737;GO:0006915;GO:0016020;GO:0010468;GO:1903547;GO:0070873;GO:0001890;GO:0030334;GO:0060721;GO:0009887
CD37	GO:0005887;GO:0005515;GO:0070062;GO:0016020;GO:0007166;GO:0001772
LAMC1	GO:0031581;GO:0065003;GO:0007492;GO:0022617;GO:0044267;GO:0007155;GO:0005576;GO:0043259;GO:0005201;GO:0043687;GO:0005788;GO:0005604;GO:0005615;GO:0043260;GO:0070062;GO:0005606;GO:0030198;GO:0034446;GO:0031012;GO:0016477;GO:0050679
SNRNP27	GO:0003676;GO:0008150;GO:0005515;GO:0005575;GO:0000398;GO:0005654
SLC9A3R2	GO:0019902;GO:0065003;GO:0008022;GO:0008013;GO:0005102;GO:0005886;GO:0005634;GO:0032947;GO:0005515;GO:0070062;GO:0005925;GO:0045296;GO:0012505;GO:0016324
NCOA2	GO:0016922;GO:0016604;GO:0000978;GO:0032570;GO:1904017;GO:0045944;GO:0005654;GO:0000122;GO:0032922;GO:0017162;GO:0045475;GO:0035257;GO:0015721;GO:0030522;GO:0019904;GO:0006351;GO:0006355;GO:0046983;GO:0003682;GO:0000981;GO:0005634;GO:0005515;GO:0010906;GO:0003713;GO:0001162;GO:0005737;GO:0030374;GO:0032870;GO:0032991;GO:0030375;GO:0019216
ANO7	GO:0061591;GO:0034220;GO:0005783;GO:0046983;GO:0006821;GO:0061589;GO:0005622;GO:0005886;GO:0005634;GO:0006869;GO:0005229;GO:0016021;GO:0005829;GO:0030054;GO:0061590;GO:0017128
TWIST2	GO:0003677;GO:0005634;GO:0005515;GO:0045892;GO:0005737;GO:0006351;GO:0007275;GO:0043066;GO:0030154;GO:0046983;GO:0005730;GO:0045668
Q1T7F1	GO:0005737
ELK4	GO:0000978;GO:0006366;GO:0003682;GO:0045944;GO:0000981;GO:0001047;GO:0005654;GO:0006357;GO:0000122;GO:0003677;GO:0005634;GO:0001077;GO:0003700;GO:0003712;GO:0005515;GO:0030154;GO:0005829;GO:0070932
ZFAND6	GO:0003677;GO:0008270;GO:0005515;GO:0006625;GO:0005737;GO:0031593;GO:0043066;GO:0006915;GO:0043122;GO:0071356;GO:0005575;GO:0003674
TGIF1	GO:0000122;GO:0001078;GO:0003700;GO:0005515;GO:0003714;GO:0006351;GO:0007275;GO:0042493;GO:0071363;GO:0000978;GO:0000981;GO:0005654
TGFBI	GO:0008283;GO:0007162;GO:0050839;GO:0002062;GO:0044267;GO:0005178;GO:0007155;GO:0005576;GO:0007601;GO:0005578;GO:0005886;GO:0050840;GO:0005604;GO:0005615;GO:0005802;GO:0005515;GO:0070062;GO:0005518;GO:0001525;GO:0030198;GO:0031012;GO:0050896
PPP1R1C	GO:0004865;GO:0051301;GO:0032515;GO:0005737;GO:0006469;GO:0007049;GO:0035556
SMIM4	GO:0016021
HSPA5	GO:0016887;GO:0036498;GO:0036499;GO:0005790;GO:1990090;GO:0005793;GO:0005789;GO:0005788;GO:0021680;GO:0005509;GO:0045296;GO:0051087;GO:0031398;GO:0035437;GO:0010976;GO:0034620;GO:0034663;GO:0008180;GO:0051402;GO:1903891;GO:0031072;GO:0019904;GO:1903894;GO:0030182;GO:1903895;GO:0042220;GO:0021589;GO:1903897;GO:1901998;GO:0042026;GO:0005886;GO:0042149;GO:0042623;GO:0005634;GO:0071480;GO:0005515;GO:0031625;GO:0042470;GO:0071287;GO:0071320;GO:0030176;GO:0032991;GO:0030496;GO:0030335;GO:0034975;GO:0043209;GO:1904313;GO:0090074;GO:0006986;GO:0006983;GO:0005524;GO:0070062;GO:0044183;GO:0034605;GO:0005925;GO:0071277;GO:0030968;GO:0060904;GO:0071353;GO:0097501;GO:0071236;GO:0036500;GO:0051787;GO:0035690;GO:0051085;GO:0005783;GO:0051082;GO:0021762;GO:0009986;GO:1990440;GO:0006987;GO:0005737;GO:0043022;GO:0043066;GO:0005739;GO:0016020;GO:0030433;GO:0030512;GO:0019899
NMBR	GO:0031989;GO:0005887;GO:0004946;GO:0007186;GO:0005829;GO:0007200;GO:0005886
TAF1A	GO:0003677;GO:0000120;GO:0015630;GO:0005515;GO:0045815;GO:0006361;GO:0006362;GO:0006360;GO:0006355;GO:0006366;GO:0006363;GO:0005654
TAF1C	GO:0045815;GO:0006361;GO:0006362;GO:0006360;GO:0006366;GO:0006363;GO:0005730;GO:0001650;GO:0006356;GO:0005654;GO:0001188;GO:0005634;GO:0000120;GO:0001164;GO:0005515
DHX30	GO:0035770;GO:0006396;GO:0003682;GO:1902775;GO:0004004;GO:0042645;GO:0044822;GO:0005524;GO:0005634;GO:0003723;GO:0005515;GO:0003725;GO:0005737;GO:0005739;GO:0005829
CPLX3	GO:0005326;GO:0046928;GO:0098793;GO:0030073;GO:0019905;GO:0043195;GO:0005829;GO:0030054;GO:0031201;GO:0016079;GO:0000149;GO:0005886
TESK1	GO:0018108;GO:0019901;GO:0008022;GO:0032880;GO:0007283;GO:0004674;GO:0004871;GO:0005524;GO:0004713;GO:0004712;GO:0005515;GO:0005737;GO:0046872;GO:0051496;GO:0005829;GO:0031410;GO:0071901;GO:0031953;GO:0035556
TEAD2	GO:0044212;GO:0048339;GO:0060548;GO:0043565;GO:0001570;GO:0045944;GO:0006367;GO:0001223;GO:0005654;GO:0001134;GO:0005667;GO:0003700;GO:0001843;GO:0030903;GO:0048368;GO:0045893;GO:0046982;GO:0043231;GO:2000736;GO:0003705;GO:0005829;GO:0065003;GO:0006355;GO:0048568;GO:0003143;GO:0000981;GO:0005634;GO:0005515;GO:0001085;GO:0071300;GO:0071149;GO:0035329;GO:0097718
TEAD4	GO:0044212;GO:0043565;GO:0048568;GO:0045944;GO:0006367;GO:0000981;GO:0005654;GO:0006357;GO:0007517;GO:0005634;GO:0005667;GO:0003700;GO:0001501;GO:0005515;GO:0001085;GO:0035329
TCEA2	GO:0003677;GO:0008270;GO:0005515;GO:0008023;GO:0006354;GO:0032784;GO:0045944
YBX3	GO:0008584;GO:0000977;GO:0003690;GO:0001227;GO:1902219;GO:0003697;GO:0003730;GO:0060546;GO:0000122;GO:0005844;GO:0009409;GO:0003700;GO:0005923;GO:0003723;GO:0001701;GO:0048642;GO:0071474;GO:0005829;GO:0071356;GO:0017048;GO:0070935;GO:0006351;GO:0007283;GO:0046622;GO:0009566;GO:0000981;GO:0005634;GO:0005515;GO:0048471;GO:2000767;GO:0003714;GO:0005737
MAPRE2	GO:0008283;GO:0051301;GO:0015630;GO:0042802;GO:0005515;GO:0005737;GO:0007165;GO:0035371;GO:0007049;GO:0008017
TERF2	GO:1904430;GO:0016604;GO:1904357;GO:0008089;GO:0008022;GO:0090398;GO:1904354;GO:0003691;GO:0005654;GO:0044877;GO:1903824;GO:0003720;GO:0000781;GO:0032208;GO:0051000;GO:0042162;GO:0070187;GO:0016233;GO:0032205;GO:0032204;GO:2000773;GO:1903770;GO:0042803;GO:0000723;GO:0006278;GO:1905778;GO:1905839;GO:0061820;GO:0000784;GO:0007049;GO:0000783;GO:0000981;GO:0006357;GO:0005634;GO:0010629;GO:0031627;GO:0005515;GO:0010628;GO:0031848;GO:0070198;GO:0032210;GO:0032211;GO:0098505;GO:0030870;GO:0032214;GO:0019899
ZNF569	GO:0003677;GO:0005634;GO:0003700;GO:0005515;GO:0006351;GO:0046872;GO:0006355;GO:0000981;GO:0006357
OR10G4	GO:0004930;GO:0007186;GO:0007608;GO:0016021;GO:0050911;GO:0004984;GO:0005886
OR10G9	GO:0004930;GO:0007186;GO:0007608;GO:0016021;GO:0050911;GO:0004984;GO:0005886
A0A1W2PQY0	GO:0016021
KCTD4	GO:0005515;GO:0051260
FOXK1	GO:0016579;GO:0006351;GO:0000977;GO:0009653;GO:0000981;GO:0005654;GO:0006357;GO:0007517;GO:0005634;GO:0005515;GO:0045892;GO:0005737;GO:0045893;GO:0030154
UCMA	GO:0005615;GO:0048471;GO:0016235;GO:0005578;GO:0045668
PAQR3	GO:0000165;GO:0005515;GO:0043407;GO:0010977;GO:0034067;GO:0001933;GO:0016021;GO:0033137;GO:0000139;GO:0005794;GO:0004872
PAQR6	GO:0016021;GO:0003707;GO:0005496;GO:0048545;GO:0004872;GO:0043401;GO:0005886
MMD	GO:0019835;GO:0007165;GO:0032880;GO:0038023;GO:0045666;GO:0004672;GO:0005794;GO:0006468;GO:0005765;GO:0005887;GO:0031902;GO:0045860;GO:0016020
TAF7	GO:0035067;GO:0060260;GO:0044212;GO:0006366;GO:0005794;GO:0008024;GO:0045944;GO:0006469;GO:0006367;GO:0005654;GO:0006368;GO:0000122;GO:0005667;GO:0051123;GO:0003700;GO:0005669;GO:0045892;GO:0046982;GO:0030520;GO:0071339;GO:0035035;GO:0033276;GO:1901796;GO:0006352;GO:0008134;GO:0061628;GO:0046966;GO:0006357;GO:0000296;GO:0005515;GO:0003713;GO:0042809
TAF11	GO:0043923;GO:1901796;GO:0006355;GO:0006366;GO:0005794;GO:0042795;GO:0008134;GO:0006367;GO:0005654;GO:0006368;GO:0046966;GO:0051123;GO:0005515;GO:0005669;GO:0003713;GO:0046982;GO:0047485;GO:0042809
TAF13	GO:0008022;GO:1901796;GO:0006366;GO:0006352;GO:0042795;GO:0005730;GO:0006367;GO:0005654;GO:0006357;GO:0006368;GO:0003677;GO:0005634;GO:0003700;GO:0003712;GO:0005515;GO:0005669;GO:0046982
TAF5	GO:0042802;GO:0033276;GO:0044212;GO:1901796;GO:0006355;GO:0006366;GO:0006352;GO:0046983;GO:0042795;GO:0006325;GO:0006367;GO:0005654;GO:0006368;GO:0005634;GO:0004402;GO:0003700;GO:0000790;GO:0005515;GO:0005669;GO:0015629;GO:0016032;GO:0016573
HEPN1	GO:0005737
ACSM3	GO:0006633;GO:0004321;GO:0005575;GO:0008217;GO:0042632;GO:0003674;GO:0006637;GO:0003996;GO:0005524;GO:0005759;GO:0046872;GO:0047760;GO:0015645
hCG_1642624	GO:0009966
MTERF3	GO:0006390;GO:0008380;GO:0006351;GO:0003690;GO:0044212;GO:0042255;GO:0005741;GO:0005654;GO:0061668;GO:0005515;GO:0045892;GO:0003727;GO:0005739;GO:0032543;GO:0019843;GO:0032502;GO:0016236
TMEM170A	GO:0005635;GO:0005789;GO:0006998;GO:0005515;GO:0016021;GO:0051292;GO:0071786
TMEM171	GO:0005515;GO:0016021
EEF1AKMT1	GO:0003676;GO:0018022;GO:0005829;GO:0008168;GO:0006479;GO:0016279
STAG3L3	GO:0005634
STAG3L2	GO:0005634
STAG3L1	GO:0005634
GAGE12I	GO:0005515
SS18	GO:0006351;GO:0000902;GO:0000226;GO:0005881;GO:0045944;GO:0097150;GO:0005634;GO:0005515;GO:0003712;GO:0071564;GO:0045893;GO:0042493;GO:0048013;GO:0030374;GO:0035556
OR2T11	GO:0004930;GO:0007186;GO:0007608;GO:0016021;GO:0050911;GO:0004984;GO:0005886
S100A9	GO:0016209;GO:0030194;GO:0051092;GO:0006954;GO:0030307;GO:0005509;GO:0006914;GO:0006915;GO:0005829;GO:0010976;GO:0006919;GO:0070488;GO:0050832;GO:0032602;GO:2001244;GO:0008270;GO:0050729;GO:0007267;GO:0043312;GO:0004871;GO:0042742;GO:0005886;GO:0061844;GO:0005634;GO:0002523;GO:0032119;GO:0005515;GO:0051493;GO:0098869;GO:0030054;GO:0034774;GO:0035821;GO:0014002;GO:0035662;GO:0005576;GO:0005654;GO:0006417;GO:0070062;GO:0031012;GO:0031532;GO:0045113;GO:0002793;GO:0008017;GO:0002224;GO:0005615;GO:0005856;GO:0035606;GO:0005737;GO:0045087;GO:0030593;GO:0001816;GO:0019730;GO:0050544;GO:0050786
RNF141	GO:0003677;GO:0004842;GO:0046872;GO:0016020;GO:0006355;GO:0051865
A2ML1	GO:0030414;GO:0004867;GO:0005615;GO:0070062;GO:0010951;GO:0052548
RNF138	GO:0019901;GO:0010792;GO:0061630;GO:0035861;GO:0000209;GO:0000724;GO:0005622;GO:0003697;GO:0005634;GO:0031624;GO:0005515;GO:1990830;GO:0046872;GO:0016055;GO:0032436;GO:0016567
MAIP1	GO:0032979;GO:0097034;GO:0097033;GO:0005515;GO:0036444;GO:0005759;GO:0043022;GO:0051560;GO:0007007;GO:0005743;GO:0006851;GO:0051204
IGKV5-2	GO:0004252;GO:0038095;GO:0038096;GO:0005576;GO:0006898;GO:0005886;GO:0006956;GO:0006955;GO:0030449;GO:0003823;GO:0006958;GO:0006508;GO:0050900;GO:0050776
MED22	GO:0005515;GO:0005737;GO:0006351;GO:0016592;GO:0001104;GO:0006357
SURF2	GO:0005634;GO:0008150;GO:0016607;GO:0005730;GO:0005575;GO:0003674;GO:0005886
SURF1	GO:0033617;GO:0004129;GO:0005515;GO:0005746;GO:0006119;GO:0016021;GO:1902600;GO:0055114;GO:0022900;GO:0006754;GO:0009060;GO:0008535
IGKV2-30	GO:0004252;GO:0038095;GO:0038096;GO:0005576;GO:0006898;GO:0005886;GO:0006956;GO:0006955;GO:0030449;GO:0070062;GO:0003823;GO:0006958;GO:0006508;GO:0072562;GO:0050900;GO:0050776
HES5	GO:0021915;GO:0045607;GO:0060122;GO:0003690;GO:0048712;GO:0042531;GO:0048715;GO:0001078;GO:0022010;GO:0045893;GO:0050678;GO:0042668;GO:0065003;GO:0007224;GO:0046983;GO:0007420;GO:0021861;GO:0000981;GO:0046427;GO:0007219;GO:0050767;GO:0051216;GO:0014003;GO:0021537;GO:0008284;GO:0045665;GO:0007155;GO:0045944;GO:0005575;GO:0045747;GO:0072050;GO:0097150;GO:0005654;GO:0000122;GO:0048661;GO:0072086;GO:0021781;GO:0045595;GO:2000978;GO:0043010;GO:2000737;GO:2000974;GO:0072049;GO:0048708;GO:0006351;GO:0048469;GO:0090162;GO:0003682;GO:0008134;GO:0072282;GO:0030513;GO:0042491;GO:0031641;GO:2000981
ZMYND19	GO:0005515;GO:0005737;GO:0046872;GO:0045202;GO:0005886
LCE2D	GO:0030216;GO:0001533;GO:0005515;GO:0005737;GO:0005198;GO:0018149;GO:0031424
LCE2C	GO:0030216;GO:0001533;GO:0005737;GO:0005198;GO:0018149;GO:0031424
MUCL1	GO:0016266;GO:0005576;GO:0005796;GO:0005886;GO:0002223
